mp3_path	clip_id	track_number	title	artist	album	url	segmentStart	segmentEnd	original_url
8/skitzo-hellavator_musick-07-kill_with_a_vengeance_live-117-146.mp3	31960	7	Kill With a Vengeance (live)	Skitzo	Hellavator Musick	http://www.magnatune.com/artists/albums/skitzo-hellavator/	117	146	http://he3.magnatune.com/all/07-Kill%20With%20a%20Vengeance%20(live)-Skitzo.mp3
2/solace-ahsas-01-solitude_khlas_68-59-88.mp3	4414	1	Solitude (Khlas 6-8)	Solace	Ahsas	http://www.magnatune.com/artists/albums/solace-ahsas/	59	88	http://he3.magnatune.com/all/01-Solitude%20(Khlas%206-8)-Solace.mp3
2/solace-ahsas-02-khatar_dawr_hindi_78-175-204.mp3	8008	2	Khatar (Dawr Hindi 7-8)	Solace	Ahsas	http://www.magnatune.com/artists/albums/solace-ahsas/	175	204	http://he3.magnatune.com/all/02-Khatar%20(Dawr%20Hindi%207-8)-Solace.mp3
2/solace-ahsas-03-circle_58_68_78-117-146.mp3	12157	3	Circle (5-8 6-8 7-8)	Solace	Ahsas	http://www.magnatune.com/artists/albums/solace-ahsas/	117	146	http://he3.magnatune.com/all/03-Circle%20(5-8%206-8%207-8)-Solace.mp3
2/solace-ahsas-04-exiled_nei_solo_chiftitelli-30-59.mp3	17556	4	Exiled (Nei Solo Chifti-telli)	Solace	Ahsas	http://www.magnatune.com/artists/albums/solace-ahsas/	30	59	http://he3.magnatune.com/all/04-Exiled%20(Nei%20Solo%20Chifti-telli)-Solace.mp3
2/solace-ahsas-05-kronos_84_debke_wahda_tawila-146-175.mp3	23066	5	Kronos (8-4 Debke Wahda Tawila)	Solace	Ahsas	http://www.magnatune.com/artists/albums/solace-ahsas/	146	175	http://he3.magnatune.com/all/05-Kronos%20(8-4%20Debke%20Wahda%20Tawila)-Solace.mp3
2/solace-ahsas-06-blessings_adani_44-30-59.mp3	26178	6	Blessings (Adani 4-4)	Solace	Ahsas	http://www.magnatune.com/artists/albums/solace-ahsas/	30	59	http://he3.magnatune.com/all/06-Blessings%20(Adani%204-4)-Solace.mp3
2/solace-ahsas-07-redemption_128_84-117-146.mp3	32988	7	Redemption (12-8 8-4)	Solace	Ahsas	http://www.magnatune.com/artists/albums/solace-ahsas/	117	146	http://he3.magnatune.com/all/07-Redemption%20(12-8%208-4)-Solace.mp3
2/solace-ahsas-08-forsaken_curcuna_108-320-349.mp3	35536	8	Forsaken (Curcuna 10-8)	Solace	Ahsas	http://www.magnatune.com/artists/albums/solace-ahsas/	320	349	http://he3.magnatune.com/all/08-Forsaken%20(Curcuna%2010-8)-Solace.mp3
2/solace-ahsas-09-opaque_drum_solo-146-175.mp3	40324	9	Opaque (Drum Solo)	Solace	Ahsas	http://www.magnatune.com/artists/albums/solace-ahsas/	146	175	http://he3.magnatune.com/all/09-Opaque%20(Drum%20Solo)-Solace.mp3
2/solace-ahsas-10-crimson_44-0-29.mp3	42333	10	Crimson (4-4)	Solace	Ahsas	http://www.magnatune.com/artists/albums/solace-ahsas/	0	29	http://he3.magnatune.com/all/10-Crimson%20(4-4)-Solace.mp3
2/solace-ahsas-11-kama_84-59-88.mp3	45975	11	Kama (8-4)	Solace	Ahsas	http://www.magnatune.com/artists/albums/solace-ahsas/	59	88	http://he3.magnatune.com/all/11-Kama%20(8-4)-Solace.mp3
0/solace-iman-01-saalik-30-59.mp3	4111	1	Saalik	Solace	Iman	http://www.magnatune.com/artists/albums/solace-iman/	30	59	http://he3.magnatune.com/all/01-Saalik-Solace.mp3
0/solace-iman-02-iman-349-378.mp3	7814	2	Iman	Solace	Iman	http://www.magnatune.com/artists/albums/solace-iman/	349	378	http://he3.magnatune.com/all/02-Iman-Solace.mp3
0/solace-iman-03-raghba-59-88.mp3	14601	3	Raghba	Solace	Iman	http://www.magnatune.com/artists/albums/solace-iman/	59	88	http://he3.magnatune.com/all/03-Raghba-Solace.mp3
0/solace-iman-04-tafani-117-146.mp3	20240	4	Tafani	Solace	Iman	http://www.magnatune.com/artists/albums/solace-iman/	117	146	http://he3.magnatune.com/all/04-Tafani-Solace.mp3
0/solace-iman-05-the_calling-146-175.mp3	25134	5	The Calling	Solace	Iman	http://www.magnatune.com/artists/albums/solace-iman/	146	175	http://he3.magnatune.com/all/05-The%20Calling-Solace.mp3
0/solace-iman-06-azure-233-262.mp3	26033	6	Azure	Solace	Iman	http://www.magnatune.com/artists/albums/solace-iman/	233	262	http://he3.magnatune.com/all/06-Azure-Solace.mp3
0/solace-iman-07-akhawat-0-29.mp3	30269	7	Akhawat	Solace	Iman	http://www.magnatune.com/artists/albums/solace-iman/	0	29	http://he3.magnatune.com/all/07-Akhawat-Solace.mp3
0/solace-iman-08-foreshadow-30-59.mp3	35507	8	Foreshadow	Solace	Iman	http://www.magnatune.com/artists/albums/solace-iman/	30	59	http://he3.magnatune.com/all/08-Foreshadow-Solace.mp3
0/solace-iman-09-basharaat-175-204.mp3	38652	9	Basharaat	Solace	Iman	http://www.magnatune.com/artists/albums/solace-iman/	175	204	http://he3.magnatune.com/all/09-Basharaat-Solace.mp3
0/solace-iman-10-saalik_2-175-204.mp3	43985	10	Saalik 2	Solace	Iman	http://www.magnatune.com/artists/albums/solace-iman/	175	204	http://he3.magnatune.com/all/10-Saalik%202-Solace.mp3
1/solace-the_gathering_season-01-paradise_lost-88-117.mp3	3220	1	Paradise lost	Solace	The Gathering Season	http://www.magnatune.com/artists/albums/solace-gathering/	88	117	http://he3.magnatune.com/all/01-Paradise%20lost-Solace.mp3
1/solace-the_gathering_season-02-huda-0-29.mp3	7707	2	Huda	Solace	The Gathering Season	http://www.magnatune.com/artists/albums/solace-gathering/	0	29	http://he3.magnatune.com/all/02-Huda-Solace.mp3
1/solace-the_gathering_season-03-desert_journey-291-320.mp3	12523	3	Desert journey	Solace	The Gathering Season	http://www.magnatune.com/artists/albums/solace-gathering/	291	320	http://he3.magnatune.com/all/03-Desert%20journey-Solace.mp3
1/solace-the_gathering_season-04-the_sultans_dance-30-59.mp3	20439	4	The Sultan's Dance	Solace	The Gathering Season	http://www.magnatune.com/artists/albums/solace-gathering/	30	59	http://he3.magnatune.com/all/04-The%20Sultan's%20Dance-Solace.mp3
1/solace-the_gathering_season-05-aenaem-233-262.mp3	21112	5	Aenaem	Solace	The Gathering Season	http://www.magnatune.com/artists/albums/solace-gathering/	233	262	http://he3.magnatune.com/all/05-Aenaem-Solace.mp3
1/solace-the_gathering_season-06-qabil-59-88.mp3	28541	6	Qabil	Solace	The Gathering Season	http://www.magnatune.com/artists/albums/solace-gathering/	59	88	http://he3.magnatune.com/all/06-Qabil-Solace.mp3
1/solace-the_gathering_season-07-eyes_like_cats-291-320.mp3	31439	7	Eyes like cats	Solace	The Gathering Season	http://www.magnatune.com/artists/albums/solace-gathering/	291	320	http://he3.magnatune.com/all/07-Eyes%20like%20cats-Solace.mp3
1/solace-the_gathering_season-08-harvest_moon-233-262.mp3	35704	8	Harvest moon	Solace	The Gathering Season	http://www.magnatune.com/artists/albums/solace-gathering/	233	262	http://he3.magnatune.com/all/08-Harvest%20moon-Solace.mp3
1/solace-the_gathering_season-09-saaba-117-146.mp3	40715	9	Saaba	Solace	The Gathering Season	http://www.magnatune.com/artists/albums/solace-gathering/	117	146	http://he3.magnatune.com/all/09-Saaba-Solace.mp3
1/solace-the_gathering_season-10-hujayni-88-117.mp3	42908	10	Hujayni	Solace	The Gathering Season	http://www.magnatune.com/artists/albums/solace-gathering/	88	117	http://he3.magnatune.com/all/10-Hujayni-Solace.mp3
1/solace-the_gathering_season-11-sudan-233-262.mp3	46912	11	Sudan	Solace	The Gathering Season	http://www.magnatune.com/artists/albums/solace-gathering/	233	262	http://he3.magnatune.com/all/11-Sudan-Solace.mp3
1/solace-the_gathering_season-12-journeys_end-291-320.mp3	48233	12	Journey's End	Solace	The Gathering Season	http://www.magnatune.com/artists/albums/solace-gathering/	291	320	http://he3.magnatune.com/all/12-Journey's%20End-Solace.mp3
b/solar_cycle-sunlight-01-sunlight-88-117.mp3	4975	1	Sunlight	Solar Cycle	Sunlight	http://www.magnatune.com/artists/albums/solarcycle-sunlight/	88	117	http://he3.magnatune.com/all/01-Sunlight-Solar%20Cycle.mp3
b/solar_cycle-sunlight-02-like_it_2-262-291.mp3	8202	2	Like it 2	Solar Cycle	Sunlight	http://www.magnatune.com/artists/albums/solarcycle-sunlight/	262	291	http://he3.magnatune.com/all/02-Like%20it%202-Solar%20Cycle.mp3
b/solar_cycle-sunlight-03-traveling-88-117.mp3	15838	3	Traveling	Solar Cycle	Sunlight	http://www.magnatune.com/artists/albums/solarcycle-sunlight/	88	117	http://he3.magnatune.com/all/03-Traveling-Solar%20Cycle.mp3
b/solar_cycle-sunlight-04-summer_breeze-204-233.mp3	20201	4	Summer Breeze	Solar Cycle	Sunlight	http://www.magnatune.com/artists/albums/solarcycle-sunlight/	204	233	http://he3.magnatune.com/all/04-Summer%20Breeze-Solar%20Cycle.mp3
b/solar_cycle-sunlight-05-after_and_before-146-175.mp3	21122	5	After and Before	Solar Cycle	Sunlight	http://www.magnatune.com/artists/albums/solarcycle-sunlight/	146	175	http://he3.magnatune.com/all/05-After%20and%20Before-Solar%20Cycle.mp3
b/solar_cycle-sunlight-06-waterfall-30-59.mp3	29888	6	Waterfall	Solar Cycle	Sunlight	http://www.magnatune.com/artists/albums/solarcycle-sunlight/	30	59	http://he3.magnatune.com/all/06-Waterfall-Solar%20Cycle.mp3
b/solar_cycle-sunlight-07-dream_of_you-349-378.mp3	31135	7	Dream of You	Solar Cycle	Sunlight	http://www.magnatune.com/artists/albums/solarcycle-sunlight/	349	378	http://he3.magnatune.com/all/07-Dream%20of%20You-Solar%20Cycle.mp3
b/solar_cycle-sunlight-09-midnight_stars-88-117.mp3	40076	9	Midnight Stars	Solar Cycle	Sunlight	http://www.magnatune.com/artists/albums/solarcycle-sunlight/	88	117	http://he3.magnatune.com/all/09-Midnight%20Stars-Solar%20Cycle.mp3
b/solar_cycle-sunlight-10-shaman_night-117-146.mp3	44102	10	Shaman Night	Solar Cycle	Sunlight	http://www.magnatune.com/artists/albums/solarcycle-sunlight/	117	146	http://he3.magnatune.com/all/10-Shaman%20Night-Solar%20Cycle.mp3
b/solar_cycle-sunlight-11-polar_love-59-88.mp3	46468	11	Polar Love	Solar Cycle	Sunlight	http://www.magnatune.com/artists/albums/solarcycle-sunlight/	59	88	http://he3.magnatune.com/all/11-Polar%20Love-Solar%20Cycle.mp3
b/solar_cycle-sunlight-12-ray_of_life-30-59.mp3	48723	12	Ray of Life	Solar Cycle	Sunlight	http://www.magnatune.com/artists/albums/solarcycle-sunlight/	30	59	http://he3.magnatune.com/all/12-Ray%20of%20Life-Solar%20Cycle.mp3
b/solar_cycle-sunlight-13-feel_alive-175-204.mp3	49933	13	Feel Alive	Solar Cycle	Sunlight	http://www.magnatune.com/artists/albums/solarcycle-sunlight/	175	204	http://he3.magnatune.com/all/13-Feel%20Alive-Solar%20Cycle.mp3
a/somadrone-trancelucent-01-fizz-117-146.mp3	1623	1	Fizz	Somadrone	Trancelucent	http://www.magnatune.com/artists/albums/solace-somadrone/	117	146	http://he3.magnatune.com/all/01-Fizz-Somadrone.mp3
a/somadrone-trancelucent-02-trancelucent-0-29.mp3	10674	2	Trancelucent	Somadrone	Trancelucent	http://www.magnatune.com/artists/albums/solace-somadrone/	0	29	http://he3.magnatune.com/all/02-Trancelucent-Somadrone.mp3
a/somadrone-trancelucent-03-wnqd-117-146.mp3	16128	3	WNQD	Somadrone	Trancelucent	http://www.magnatune.com/artists/albums/solace-somadrone/	117	146	http://he3.magnatune.com/all/03-WNQD-Somadrone.mp3
a/somadrone-trancelucent-04-patterns-146-175.mp3	18976	4	Patterns	Somadrone	Trancelucent	http://www.magnatune.com/artists/albums/solace-somadrone/	146	175	http://he3.magnatune.com/all/04-Patterns-Somadrone.mp3
a/somadrone-trancelucent-05-function-117-146.mp3	22510	5	Function	Somadrone	Trancelucent	http://www.magnatune.com/artists/albums/solace-somadrone/	117	146	http://he3.magnatune.com/all/05-Function-Somadrone.mp3
a/somadrone-trancelucent-06-coda-59-88.mp3	26331	6	Coda	Somadrone	Trancelucent	http://www.magnatune.com/artists/albums/solace-somadrone/	59	88	http://he3.magnatune.com/all/06-Coda-Somadrone.mp3
a/somadrone-trancelucent-07-coda_outro-59-88.mp3	30846	7	Coda Outro	Somadrone	Trancelucent	http://www.magnatune.com/artists/albums/solace-somadrone/	59	88	http://he3.magnatune.com/all/07-Coda%20Outro-Somadrone.mp3
c/soulprint-in_spite_of_it_all-01-soul_print-88-117.mp3	4689	1	Soul Print	SoulPrint	In Spite of it All	http://www.magnatune.com/artists/albums/soulprint-inspite/	88	117	http://he3.magnatune.com/all/01-Soul%20Print-SoulPrint.mp3
c/soulprint-in_spite_of_it_all-02-show_me_fear-59-88.mp3	9715	2	Show Me Fear	SoulPrint	In Spite of it All	http://www.magnatune.com/artists/albums/soulprint-inspite/	59	88	http://he3.magnatune.com/all/02-Show%20Me%20Fear-SoulPrint.mp3
c/soulprint-in_spite_of_it_all-03-fua-117-146.mp3	13073	3	FUA	SoulPrint	In Spite of it All	http://www.magnatune.com/artists/albums/soulprint-inspite/	117	146	http://he3.magnatune.com/all/03-FUA-SoulPrint.mp3
c/soulprint-in_spite_of_it_all-04-crawlspace-30-59.mp3	17148	4	Crawlspace	SoulPrint	In Spite of it All	http://www.magnatune.com/artists/albums/soulprint-inspite/	30	59	http://he3.magnatune.com/all/04-Crawlspace-SoulPrint.mp3
c/soulprint-in_spite_of_it_all-05-obscenity-0-29.mp3	23716	5	Obscenity	SoulPrint	In Spite of it All	http://www.magnatune.com/artists/albums/soulprint-inspite/	0	29	http://he3.magnatune.com/all/05-Obscenity-SoulPrint.mp3
c/soulprint-in_spite_of_it_all-06-die_tonight-175-204.mp3	26736	6	Die Tonight	SoulPrint	In Spite of it All	http://www.magnatune.com/artists/albums/soulprint-inspite/	175	204	http://he3.magnatune.com/all/06-Die%20Tonight-SoulPrint.mp3
c/soulprint-in_spite_of_it_all-07-inside-30-59.mp3	31890	7	Inside	SoulPrint	In Spite of it All	http://www.magnatune.com/artists/albums/soulprint-inspite/	30	59	http://he3.magnatune.com/all/07-Inside-SoulPrint.mp3
c/soulprint-in_spite_of_it_all-08-in_spirit-117-146.mp3	35929	8	In Spirit	SoulPrint	In Spite of it All	http://www.magnatune.com/artists/albums/soulprint-inspite/	117	146	http://he3.magnatune.com/all/08-In%20Spirit-SoulPrint.mp3
c/soulprint-in_spite_of_it_all-09-aesthetic-117-146.mp3	38459	9	Aesthetic	SoulPrint	In Spite of it All	http://www.magnatune.com/artists/albums/soulprint-inspite/	117	146	http://he3.magnatune.com/all/09-Aesthetic-SoulPrint.mp3
c/soulprint-in_spite_of_it_all-10-shadows-291-320.mp3	44096	10	Shadows	SoulPrint	In Spite of it All	http://www.magnatune.com/artists/albums/soulprint-inspite/	291	320	http://he3.magnatune.com/all/10-Shadows-SoulPrint.mp3
c/soulprint-in_spite_of_it_all-11-divine_toy-30-59.mp3	45471	11	Divine Toy	SoulPrint	In Spite of it All	http://www.magnatune.com/artists/albums/soulprint-inspite/	30	59	http://he3.magnatune.com/all/11-Divine%20Toy-SoulPrint.mp3
c/soulprint-in_spite_of_it_all-12-putrid-146-175.mp3	48706	12	Putrid	SoulPrint	In Spite of it All	http://www.magnatune.com/artists/albums/soulprint-inspite/	146	175	http://he3.magnatune.com/all/12-Putrid-SoulPrint.mp3
1/spinecar-up_from_the_mud-01-waste_away-30-59.mp3	5660	1	Waste away	Spinecar	Up from the mud	http://www.magnatune.com/artists/albums/spinecar-upmud/	30	59	http://he3.magnatune.com/all/01-Waste%20away-Spinecar.mp3
1/spinecar-up_from_the_mud-02-freeze-175-204.mp3	7473	2	Freeze	Spinecar	Up from the mud	http://www.magnatune.com/artists/albums/spinecar-upmud/	175	204	http://he3.magnatune.com/all/02-Freeze-Spinecar.mp3
1/spinecar-up_from_the_mud-03-smoke-262-291.mp3	15046	3	Smoke	Spinecar	Up from the mud	http://www.magnatune.com/artists/albums/spinecar-upmud/	262	291	http://he3.magnatune.com/all/03-Smoke-Spinecar.mp3
1/spinecar-up_from_the_mud-04-leech-117-146.mp3	18344	4	Leech	Spinecar	Up from the mud	http://www.magnatune.com/artists/albums/spinecar-upmud/	117	146	http://he3.magnatune.com/all/04-Leech-Spinecar.mp3
1/spinecar-up_from_the_mud-05-kc_rip_off-175-204.mp3	23014	5	KC rip off	Spinecar	Up from the mud	http://www.magnatune.com/artists/albums/spinecar-upmud/	175	204	http://he3.magnatune.com/all/05-KC%20rip%20off-Spinecar.mp3
1/spinecar-up_from_the_mud-06-three-117-146.mp3	29694	6	three	Spinecar	Up from the mud	http://www.magnatune.com/artists/albums/spinecar-upmud/	117	146	http://he3.magnatune.com/all/06-three-Spinecar.mp3
1/spinecar-up_from_the_mud-07-mud-233-262.mp3	32393	7	mud	Spinecar	Up from the mud	http://www.magnatune.com/artists/albums/spinecar-upmud/	233	262	http://he3.magnatune.com/all/07-mud-Spinecar.mp3
1/spinecar-up_from_the_mud-08-unknown-88-117.mp3	38095	8	unknown	Spinecar	Up from the mud	http://www.magnatune.com/artists/albums/spinecar-upmud/	88	117	http://he3.magnatune.com/all/08-unknown-Spinecar.mp3
1/spinecar-up_from_the_mud-09-always-88-117.mp3	38508	9	Always	Spinecar	Up from the mud	http://www.magnatune.com/artists/albums/spinecar-upmud/	88	117	http://he3.magnatune.com/all/09-Always-Spinecar.mp3
6/stargarden-ambient_excursions-01-ghosts_of_ocean_gardens-30-59.mp3	1739	1	Ghosts of Ocean Gardens	Stargarden	Ambient Excursions	http://www.magnatune.com/artists/albums/stargarden-excursions/	30	59	http://he3.magnatune.com/all/01-Ghosts%20of%20Ocean%20Gardens%20-%20Stargarden.mp3
6/stargarden-ambient_excursions-02-millenia-117-146.mp3	8335	2	Millenia	Stargarden	Ambient Excursions	http://www.magnatune.com/artists/albums/stargarden-excursions/	117	146	http://he3.magnatune.com/all/02-Millenia%20-%20Stargarden.mp3
6/stargarden-ambient_excursions-03-mt_fuji-320-349.mp3	13992	3	Mt Fuji	Stargarden	Ambient Excursions	http://www.magnatune.com/artists/albums/stargarden-excursions/	320	349	http://he3.magnatune.com/all/03-Mt%20Fuji%20-%20Stargarden.mp3
6/stargarden-ambient_excursions-04-ambient_5-30-59.mp3	16444	4	Ambient 5	Stargarden	Ambient Excursions	http://www.magnatune.com/artists/albums/stargarden-excursions/	30	59	http://he3.magnatune.com/all/04-Ambient%205%20-%20Stargarden.mp3
6/stargarden-ambient_excursions-05-astral_dub-146-175.mp3	21293	5	Astral Dub	Stargarden	Ambient Excursions	http://www.magnatune.com/artists/albums/stargarden-excursions/	146	175	http://he3.magnatune.com/all/05-Astral%20Dub%20-%20Stargarden.mp3
6/stargarden-ambient_excursions-06-chenrezig-30-59.mp3	26281	6	Chenrezig	Stargarden	Ambient Excursions	http://www.magnatune.com/artists/albums/stargarden-excursions/	30	59	http://he3.magnatune.com/all/06-Chenrezig%20-%20Stargarden.mp3
6/stargarden-ambient_excursions-07-nitro_dub-291-320.mp3	32487	7	Nitro Dub	Stargarden	Ambient Excursions	http://www.magnatune.com/artists/albums/stargarden-excursions/	291	320	http://he3.magnatune.com/all/07-Nitro%20Dub%20-%20Stargarden.mp3
8/stargarden-music_for_modern_listening-01-mural-0-29.mp3	2911	1	Mural	Stargarden	Music for Modern Listening	http://www.magnatune.com/artists/albums/stargarden-modern/	0	29	http://he3.magnatune.com/all/01-Mural-Stargarden.mp3
8/stargarden-music_for_modern_listening-02-perdido-175-204.mp3	8862	2	Perdido	Stargarden	Music for Modern Listening	http://www.magnatune.com/artists/albums/stargarden-modern/	175	204	http://he3.magnatune.com/all/02-Perdido-Stargarden.mp3
8/stargarden-music_for_modern_listening-03-funkylectro-117-146.mp3	13103	3	Funkylectro	Stargarden	Music for Modern Listening	http://www.magnatune.com/artists/albums/stargarden-modern/	117	146	http://he3.magnatune.com/all/03-Funkylectro-Stargarden.mp3
8/stargarden-music_for_modern_listening-04-termoli-0-29.mp3	20301	4	Termoli	Stargarden	Music for Modern Listening	http://www.magnatune.com/artists/albums/stargarden-modern/	0	29	http://he3.magnatune.com/all/04-Termoli-Stargarden.mp3
8/stargarden-music_for_modern_listening-05-astrolight-30-59.mp3	21307	5	Astrolight	Stargarden	Music for Modern Listening	http://www.magnatune.com/artists/albums/stargarden-modern/	30	59	http://he3.magnatune.com/all/05-Astrolight-Stargarden.mp3
8/stargarden-music_for_modern_listening-06-bitbucket-59-88.mp3	26159	6	Bitbucket	Stargarden	Music for Modern Listening	http://www.magnatune.com/artists/albums/stargarden-modern/	59	88	http://he3.magnatune.com/all/06-Bitbucket-Stargarden.mp3
8/stargarden-music_for_modern_listening-07-rutile-59-88.mp3	33049	7	Rutile	Stargarden	Music for Modern Listening	http://www.magnatune.com/artists/albums/stargarden-modern/	59	88	http://he3.magnatune.com/all/07-Rutile-Stargarden.mp3
8/stargarden-music_for_modern_listening-08-muzik-59-88.mp3	36417	8	Muzik	Stargarden	Music for Modern Listening	http://www.magnatune.com/artists/albums/stargarden-modern/	59	88	http://he3.magnatune.com/all/08-Muzik-Stargarden.mp3
8/stargarden-music_for_modern_listening-09-supasonic-204-233.mp3	41210	9	Supasonic	Stargarden	Music for Modern Listening	http://www.magnatune.com/artists/albums/stargarden-modern/	204	233	http://he3.magnatune.com/all/09-Supasonic-Stargarden.mp3
8/stargarden-music_for_modern_listening-10-p5_mon_amour-204-233.mp3	43613	10	P5 Mon Amour	Stargarden	Music for Modern Listening	http://www.magnatune.com/artists/albums/stargarden-modern/	204	233	http://he3.magnatune.com/all/10-P5%20Mon%20Amour-Stargarden.mp3
8/stargarden-music_for_modern_listening-11-sunrey-117-146.mp3	46995	11	Sunrey	Stargarden	Music for Modern Listening	http://www.magnatune.com/artists/albums/stargarden-modern/	117	146	http://he3.magnatune.com/all/11-Sunrey-Stargarden.mp3
8/stargarden-music_for_modern_listening-12-tuesday_gruv-262-291.mp3	49267	12	Tuesday Gruv	Stargarden	Music for Modern Listening	http://www.magnatune.com/artists/albums/stargarden-modern/	262	291	http://he3.magnatune.com/all/12-Tuesday%20Gruv-Stargarden.mp3
5/stargarden-the_art_of_analog_diversion-01-lullabeene-320-349.mp3	2500	1	Lullabeene	Stargarden	The Art of Analog Diversion	http://www.magnatune.com/artists/albums/stargarden-art/	320	349	http://he3.magnatune.com/all/01-Lullabeene-Stargarden.mp3
5/stargarden-the_art_of_analog_diversion-02-trybal-291-320.mp3	10716	2	Trybal	Stargarden	The Art of Analog Diversion	http://www.magnatune.com/artists/albums/stargarden-art/	291	320	http://he3.magnatune.com/all/02-Trybal-Stargarden.mp3
5/stargarden-the_art_of_analog_diversion-03-pleaides-262-291.mp3	14435	3	Pleaides	Stargarden	The Art of Analog Diversion	http://www.magnatune.com/artists/albums/stargarden-art/	262	291	http://he3.magnatune.com/all/03-Pleaides-Stargarden.mp3
5/stargarden-the_art_of_analog_diversion-04-octal-30-59.mp3	18834	4	Octal	Stargarden	The Art of Analog Diversion	http://www.magnatune.com/artists/albums/stargarden-art/	30	59	http://he3.magnatune.com/all/04-Octal-Stargarden.mp3
5/stargarden-the_art_of_analog_diversion-05-people_of_the_universe-175-204.mp3	23913	5	People of the Universe	Stargarden	The Art of Analog Diversion	http://www.magnatune.com/artists/albums/stargarden-art/	175	204	http://he3.magnatune.com/all/05-People%20of%20the%20Universe-Stargarden.mp3
5/stargarden-the_art_of_analog_diversion-06-babba_gee-349-378.mp3	26046	6	Babba Gee	Stargarden	The Art of Analog Diversion	http://www.magnatune.com/artists/albums/stargarden-art/	349	378	http://he3.magnatune.com/all/06-Babba%20Gee-Stargarden.mp3
5/stargarden-the_art_of_analog_diversion-07-lunar-88-117.mp3	32194	7	Lunar	Stargarden	The Art of Analog Diversion	http://www.magnatune.com/artists/albums/stargarden-art/	88	117	http://he3.magnatune.com/all/07-Lunar-Stargarden.mp3
5/stargarden-the_art_of_analog_diversion-08-be_careful-88-117.mp3	34775	8	Be Careful	Stargarden	The Art of Analog Diversion	http://www.magnatune.com/artists/albums/stargarden-art/	88	117	http://he3.magnatune.com/all/08-Be%20Careful-Stargarden.mp3
5/stargarden-the_art_of_analog_diversion-10-smooth-175-204.mp3	44194	10	Smooth	Stargarden	The Art of Analog Diversion	http://www.magnatune.com/artists/albums/stargarden-art/	175	204	http://he3.magnatune.com/all/10-Smooth-Stargarden.mp3
2/stellamara-star_of_the_sea-01-maris-175-204.mp3	2717	1	Maris	Stellamara	Star Of The Sea	http://www.magnatune.com/artists/albums/stellamara-starsea/	175	204	http://he3.magnatune.com/all/01-Maris-Stellamara.mp3
2/stellamara-star_of_the_sea-02-kereshme-436-465.mp3	8000	2	Kereshme	Stellamara	Star Of The Sea	http://www.magnatune.com/artists/albums/stellamara-starsea/	436	465	http://he3.magnatune.com/all/02-Kereshme-Stellamara.mp3
2/stellamara-star_of_the_sea-03-zephyrus-59-88.mp3	16189	3	Zephyrus	Stellamara	Star Of The Sea	http://www.magnatune.com/artists/albums/stellamara-starsea/	59	88	http://he3.magnatune.com/all/03-Zephyrus-Stellamara.mp3
2/stellamara-star_of_the_sea-04-taqsim-30-59.mp3	20261	4	Taqsim	Stellamara	Star Of The Sea	http://www.magnatune.com/artists/albums/stellamara-starsea/	30	59	http://he3.magnatune.com/all/04-Taqsim-Stellamara.mp3
2/stellamara-star_of_the_sea-05-del_mar_rojo-0-29.mp3	22066	5	Del Mar Rojo	Stellamara	Star Of The Sea	http://www.magnatune.com/artists/albums/stellamara-starsea/	0	29	http://he3.magnatune.com/all/05-Del%20Mar%20Rojo-Stellamara.mp3
2/stellamara-star_of_the_sea-06-immrama-233-262.mp3	27410	6	Immrama	Stellamara	Star Of The Sea	http://www.magnatune.com/artists/albums/stellamara-starsea/	233	262	http://he3.magnatune.com/all/06-Immrama-Stellamara.mp3
2/stellamara-star_of_the_sea-07-leda-59-88.mp3	32081	7	Leda	Stellamara	Star Of The Sea	http://www.magnatune.com/artists/albums/stellamara-starsea/	59	88	http://he3.magnatune.com/all/07-Leda-Stellamara.mp3
2/stellamara-star_of_the_sea-08-karuna-117-146.mp3	36081	8	Karuna	Stellamara	Star Of The Sea	http://www.magnatune.com/artists/albums/stellamara-starsea/	117	146	http://he3.magnatune.com/all/08-Karuna-Stellamara.mp3
2/stellamara-star_of_the_sea-09-oj_jabuko-291-320.mp3	40291	9	Oj Jabuko	Stellamara	Star Of The Sea	http://www.magnatune.com/artists/albums/stellamara-starsea/	291	320	http://he3.magnatune.com/all/09-Oj%20Jabuko-Stellamara.mp3
c/strojovna_07-number_1-01-ambi_crack-59-88.mp3	293	1	Ambi Crack	Strojovna 07	Number 1	http://www.magnatune.com/artists/albums/strojovna-number1/	59	88	http://he3.magnatune.com/all/01-Ambi%20Crack-Strojovna%2007.mp3
c/strojovna_07-number_1-02-selection-59-88.mp3	9666	2	Selection	Strojovna 07	Number 1	http://www.magnatune.com/artists/albums/strojovna-number1/	59	88	http://he3.magnatune.com/all/02-Selection-Strojovna%2007.mp3
c/strojovna_07-number_1-03-zlooopnito-262-291.mp3	16211	3	Zlooopnito	Strojovna 07	Number 1	http://www.magnatune.com/artists/albums/strojovna-number1/	262	291	http://he3.magnatune.com/all/03-Zlooopnito-Strojovna%2007.mp3
c/strojovna_07-number_1-04-flaki-30-59.mp3	17675	4	Flaki	Strojovna 07	Number 1	http://www.magnatune.com/artists/albums/strojovna-number1/	30	59	http://he3.magnatune.com/all/04-Flaki-Strojovna%2007.mp3
